"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"768","1958",21,69,10,36.1,11,3.8,76.6,74,22.5,"WGS84",48.14154,12.48514,"E20","8","U111","8","mineral","GERMANY"
"769","1959",23,72,5,18,0,1.8,60.6,234.3,10.4,"WGS84",48.10117,12.67121,"E20","8","U112","8","mineral","GERMANY"
"770","1960",17,74,9,12.4,1,1.4,55.6,123.9,12.9,"WGS84",48.15831,12.53975,"B16","8","U111","8","mineral","GERMANY"
"771","1961",16,56,27,16.2,2,1.7,54.3,241.1,10.7,"WGS84",48.38827,12.71345,"B16","8","U111","8","mineral","GERMANY"
"772","1962",15,36,49,13,0,1.5,15.8,65.1,8,"WGS84",48.42482,12.68841,"B13","8","U111","8","mineral","GERMANY"
"773","1963",32,47,21,20.2,0,2.1,64.8,321.1,22.3,"WGS84",48.46209,12.63628,"E20","8","U111","8","mineral","GERMANY"
"774","1964",16,43,41,15.3,0,1.4,91.2,206,10.5,"WGS84",49.0001,12.71949,"B16","8","U111","8","mineral","GERMANY"
"775","1965",16,42,42,15.1,18,1.7,103.9,378.8,14.7,"WGS84",48.87366,12.73992,"B11","8","U111","8","mineral","GERMANY"
"776","1966",18,76,6,10.5,2,1.3,66.9,352.4,11.2,"WGS84",48.81626,12.87301,"B22","8","U111","8","mineral","GERMANY"
"777","1967",19,68,13,18.1,111,1.6,101.2,375.1,15.3,"WGS84",48.7644,12.78837,"B22","8","U111","8","mineral","GERMANY"
"778","1968",30,62,8,17.7,3,1.9,89.2,313.7,22.7,"WGS84",48.75013,12.65407,"B22","8","U111","8","mineral","GERMANY"
"779","1969",15,29,56,32.4,0,3.1,16.4,62.4,4.5,"WGS84",48.84716,13.06563,"E20","8","U111","8","mineral","GERMANY"
"780","1971",24,48,28,13.8,0,1.5,88.3,274,17.6,"WGS84",48.60569,12.67061,"B11","8","U111","8","mineral","GERMANY"
"781","1972",29,54,17,21.2,22,1.9,50.9,381.3,22.9,"WGS84",48.62259,12.69814,"B11","8","U111","8","mineral","GERMANY"
"782","1974",33,58,9,27.8,0,2.5,96.6,442.7,21,"WGS84",48.37845,13.06549,"B16","8","U111","8","mineral","GERMANY"
"783","1975",20,45,36,19.1,1,2,36.5,141.5,12,"WGS84",48.32035,13.22256,"B13","8","U111","8","mineral","GERMANY"
"784","1976",12,38,50,14.9,1,1.8,65.4,246.8,8.8,"WGS84",48.41031,13.22817,"B16","8","U111","8","mineral","GERMANY"
"785","1977",20,47,33,27.7,0,2.8,12,53.5,10.8,"WGS84",48.39779,13.03819,"E20","8","U111","8","mineral","GERMANY"
"786","1978",20,53,27,17.3,1,1.8,15.5,91.9,9.1,"WGS84",48.36678,12.84707,"B16","8","U111","8","mineral","GERMANY"
"787","1979",17,53,30,12.5,0,1.4,49.7,210.4,6.7,"WGS84",48.48893,12.98955,"B16","8","U111","8","mineral","GERMANY"
"788","1980",20,64,16,16.3,1,1.8,29.4,118.8,10.4,"WGS84",48.55019,12.72155,"B16","8","U111","8","mineral","GERMANY"
"789","1981",33,34,33,44.3,2,5.1,17.8,110.9,32.6,"WGS84",48.57772,11.12447,"E20","8","U111","8","mineral","GERMANY"
"790","1982",36,60,4,33.7,19,3.3,133.3,740.8,33,"WGS84",48.78101,10.25844,"B13","8","U111","8","mineral","GERMANY"
"791","1984",39,36,25,20.6,62,2.2,80.6,628,25.2,"WGS84",48.97779,10.55992,"B13","8","U111","8","mineral","GERMANY"
"792","1985",43,31,26,20.1,57,2.2,23.6,710.4,28.2,"WGS84",48.95937,10.64162,"B11","8","U111","8","mineral","GERMANY"
"793","1986",31,64,6,19.1,0,2,71.2,594.1,20.8,"WGS84",48.81589,10.55808,"B11","8","U111","8","mineral","GERMANY"
"794","1987",36,50,14,32.3,4,3.3,19.1,173.9,30.8,"WGS84",48.79746,10.63955,"E20","8","U111","8","mineral","GERMANY"
"795","1988",25,66,10,25.5,0,2.4,13.9,71.9,21.1,"WGS84",48.72654,10.42121,"E20","8","U111","8","mineral","GERMANY"
"796","1989",18,28,54,14.7,52,1.5,30.7,275.8,15,"WGS84",48.65493,10.31207,"E20","8","U111","8","mineral","GERMANY"
"797","1990",20,61,19,123,608,11,32.7,61.4,61.8,"WGS84",48.58305,10.28451,"E20","8","U111","8","organic","GERMANY"
"798","1991",31,58,11,24.4,0,2.3,13.2,123.8,18.6,"WGS84",48.65399,10.55629,"E20","8","U111","8","mineral","GERMANY"
"799","1992",30,65,5,16,0,1.7,28.2,298.6,19.3,"WGS84",48.63555,10.63747,"B11","8","U111","8","mineral","GERMANY"
"800","1993",9,27,63,14.2,0,1.4,64.7,204.4,9,"WGS84",48.79579,10.88443,"B13","8","U111","8","mineral","GERMANY"
"801","1994",29,54,17,27.2,27,1.9,95.4,543.3,22.1,"WGS84",48.77638,11.04764,"B16","8","U111","8","mineral","GERMANY"
"802","1995",20,44,37,40.3,275,1.9,59.6,162.5,18.7,"WGS84",48.67012,10.85505,"B22","8","U111","8","mineral","GERMANY"
"803","1996",21,32,47,49.3,120,4.9,62.3,117.1,29.6,"WGS84",48.56172,10.90738,"B13","8","U111","8","mineral","GERMANY"
"804","1997",13,26,61,10.3,2,1.3,60.9,224,17.9,"WGS84",48.48905,10.98723,"B11","8","U111","8","mineral","GERMANY"
"805","1998",21,31,48,18.9,2,2,59,226.6,15.1,"WGS84",48.39753,11.14744,"B11","8","U111","8","mineral","GERMANY"
"806","1999",30,53,17,16.7,1,1.9,15.6,146,14.2,"WGS84",49.06643,10.77983,"E20","8","U111","8","mineral","GERMANY"
"807","2000",18,62,20,11.6,1,1.2,40.1,146.4,9.2,"WGS84",48.41207,11.44489,"B13","8","U111","8","mineral","GERMANY"
"808","2001",31,56,13,20.6,1,2.1,49.6,250.2,17.9,"WGS84",49.26575,9.46428,"B22","8","U111","8","mineral","GERMANY"
"809","2002",21,71,8,15,1,1.7,70.5,311.3,14.8,"WGS84",49.23051,9.65688,"B11","8","U111","8","mineral","GERMANY"
"810","2003",22,73,5,18.9,3,2.1,80.8,313.7,16.3,"WGS84",49.19482,9.76683,"B16","8","U111","8","mineral","GERMANY"
"811","2004",51,41,8,47,20,4.4,11.8,263.2,31.6,"WGS84",49.10498,9.822,"E20","8","U111","8","mineral","GERMANY"
"812","2005",36,47,17,21.3,1,2.2,42.3,237.5,19.2,"WGS84",49.17665,9.68463,"B16","8","U111","8","mineral","GERMANY"
"813","2006",34,54,11,22.1,6,1.9,0,235.9,22.1,"WGS84",49.05107,9.87695,"B83","E10","U150","U120","mineral","GERMANY"
"814","2007",47,44,9,49.2,38,4.4,10.2,279.8,30.4,"WGS84",49.10511,9.95888,"E20","8","U111","8","mineral","GERMANY"
"815","2008",20,47,33,17.3,2,1.9,87.2,352,15.3,"WGS84",48.96108,10.15016,"B13","8","U111","8","mineral","GERMANY"
"816","2009",21,16,63,16.2,0,1.6,0,59.1,11,"WGS84",48.83517,10.12262,"C10","8","U400","U111","mineral","GERMANY"
"817","2010",53,36,11,44.3,0,4.4,103.6,303.3,35.1,"WGS84",48.81728,10.01362,"B16","8","U111","8","mineral","GERMANY"
"818","2011",29,62,9,18.9,0,2.1,11.5,76.5,13.7,"WGS84",48.88917,9.8773,"E20","8","U111","8","mineral","GERMANY"
"819","2012",27,62,11,26.1,0,2.8,29.6,72.8,16.9,"WGS84",48.85284,9.68666,"E20","8","U112","U150","mineral","GERMANY"
"820","2013",9,11,80,15.7,0,1.8,16.1,77.6,7,"WGS84",48.96092,9.74061,"B11","8","U111","8","mineral","GERMANY"
"821","2014",16,74,9,14.4,0,1.8,54.5,309.4,8.3,"WGS84",48.95965,9.41298,"B13","8","U111","8","mineral","GERMANY"
"822","2015",55,41,4,54.2,4,5.2,10.7,205.1,41.1,"WGS84",48.67276,9.63355,"E20","8","U111","8","mineral","GERMANY"
"823","2016",27,64,9,20,1,2.1,0,34,9.1,"WGS84",48.69133,9.9321,"E20","8","U111","8","mineral","GERMANY"
"824","2017",26,69,5,18.9,9,1.8,36.7,604.6,18.8,"WGS84",48.94051,9.22214,"B11","8","U111","8","mineral","GERMANY"
"825","2018",22,65,13,39.9,1,2.7,13.5,81.6,11.6,"WGS84",48.74531,10.0408,"C30","8","U400","8","mineral","GERMANY"
"826","2019",32,63,5,16.9,2,1.9,68.9,372.5,18.9,"WGS84",48.63714,10.23057,"B11","8","U111","8","mineral","GERMANY"
"827","2020",34,52,14,48,94,4.4,28.9,251,36.9,"WGS84",48.61937,10.06778,"E20","8","U111","8","mineral","GERMANY"
"828","2021",46,50,4,20.1,2,2.2,27.1,15.2,24.2,"WGS84",48.63736,9.90504,"B13","8","U111","8","mineral","GERMANY"
"829","2022",23,73,4,19.4,8,2,106.4,581.4,18.3,"WGS84",48.49343,9.95944,"B16","8","U111","8","mineral","GERMANY"
"830","2023",24,45,31,32.5,181,2.9,69.9,352.7,19.9,"WGS84",48.45726,10.20269,"B11","8","U111","8","mineral","GERMANY"
"831","2024",33,47,20,22.6,203,2.7,29.3,336.1,27.4,"WGS84",48.42146,10.04048,"B11","8","U111","8","mineral","GERMANY"
"832","2025",15,55,30,12,2,1.3,73.8,250.4,11.9,"WGS84",48.54605,7.92829,"B16","8","U111","8","mineral","GERMANY"
"833","2026",22,41,37,17.8,47,1.9,49.2,358.2,16.8,"WGS84",48.87408,8.16001,"B16","8","U111","8","mineral","GERMANY"
"834","2027",22,75,3,11.5,2,1.4,78.9,348,14.4,"WGS84",48.93361,8.53994,"B15","8","U111","8","mineral","GERMANY"
"835","2028",14,26,60,28.5,8,2.6,13.3,84.3,15.3,"WGS84",48.5365,8.44323,"E20","8","U111","8","mineral","GERMANY"
"836","2029",15,83,1,10.2,1,1.2,25.6,102,8.3,"WGS84",48.4869,8.79631,"B32","8","U111","8","mineral","GERMANY"
"837","2030",14,38,48,13.6,0,1.5,31.7,116.6,10,"WGS84",48.33132,10.2022,"B16","8","U111","8","mineral","GERMANY"
"838","2031",30,66,3,37.4,7,3.6,78,536.4,33.6,"WGS84",48.40286,9.63551,"E20","8","U111","8","mineral","GERMANY"
"839","2032",28,63,9,45.2,2,4.9,46.2,299.5,40.3,"WGS84",48.38447,9.52767,"B13","8","U111","8","mineral","GERMANY"
"840","2034",39,58,4,23.4,1,2.2,18.5,121.3,29.1,"WGS84",48.47515,9.74312,"E20","8","U363","8","mineral","GERMANY"
"841","2035",41,51,8,30.4,19,3.1,60.8,627.4,28.4,"WGS84",48.45713,9.77022,"B19","8","U111","8","mineral","GERMANY"
"842","2036",43,45,12,41,1,3.1,31.9,401.6,24.4,"WGS84",48.61841,9.52549,"B53","8","U111","8","mineral","GERMANY"
"843","2037",25,28,46,30.7,0,3.1,10.4,98.5,18.1,"WGS84",48.58189,9.41741,"E20","8","U111","8","mineral","GERMANY"
"844","2038",18,77,5,13,3,1.6,54.2,242.9,14.7,"WGS84",48.93853,8.97652,"B11","8","U111","8","mineral","GERMANY"
"845","2039",36,61,4,17.7,1,1.9,44.2,604,19.4,"WGS84",48.85128,9.33256,"B16","8","U111","8","mineral","GERMANY"
"846","2041",29,66,5,11.6,77,1.4,40,217.5,21.6,"WGS84",48.82982,8.89704,"B13","8","U111","8","mineral","GERMANY"
"847","2042",39,54,7,22.2,61,2.2,65.5,822.1,23.7,"WGS84",48.54224,8.93048,"B13","8","U111","8","mineral","GERMANY"
"848","2043",25,35,39,24.7,42,2.5,11,204.9,19.9,"WGS84",48.48928,9.03979,"E20","8","U111","8","mineral","GERMANY"
"849","2044",44,45,10,45.8,142,4,18.6,787.6,28.9,"WGS84",48.41709,9.0142,"B71","E10","U111","8","mineral","GERMANY"
"850","2046",52,43,4,66.9,35,6,21.3,498.7,38.1,"WGS84",48.41235,8.58208,"C10","8","U400","8","mineral","GERMANY"
"851","2047",29,61,10,27,36,2.7,39.9,170.1,22.9,"WGS84",48.48623,8.74233,"B32","8","U111","8","mineral","GERMANY"
"852","2048",18,80,3,11.6,1,1.3,56.3,253,10.8,"WGS84",49.2295,9.40977,"B13","8","U111","8","mineral","GERMANY"
"853","2049",29,50,20,25,3,2.6,23.8,100.8,23.5,"WGS84",49.17567,9.43784,"E10","8","U111","8","mineral","GERMANY"
"854","2050",17,54,28,12.5,4,1.4,27.6,17.6,12.7,"WGS84",48.33686,12.60272,"B16","8","U111","8","mineral","GERMANY"
"855","2051",18,37,45,13.1,0,1.6,94.6,262.2,12,"WGS84",48.32409,11.28053,"B11","8","U111","8","mineral","GERMANY"
"856","2052",19,39,42,37.7,68,3.7,37.8,366.6,25.1,"WGS84",48.2303,11.57424,"E20","8","U111","8","mineral","GERMANY"
"857","2053",41,48,11,30.8,0,2.9,0,156.4,24.9,"WGS84",49.06681,10.72513,"B11","8","U111","8","mineral","GERMANY"
"858","2054",20,45,35,10.1,1,1.1,19.3,120.8,13,"WGS84",49.17635,10.31539,"B16","8","U111","8","mineral","GERMANY"
"859","2055",74,23,3,53.3,0,5.9,0,269.8,54.8,"WGS84",49.2661,10.45331,"E20","8","U111","8","mineral","GERMANY"
"860","2056",11,26,63,6,12,0.7,60.5,198,9,"WGS84",49.22869,10.7275,"E20","8","U400","8","mineral","GERMANY"
"861","2057",10,26,64,9.4,1,0.8,95.6,116.5,2.9,"WGS84",49.20973,10.86443,"B14","8","U111","8","mineral","GERMANY"
"862","2058",43,30,27,26.8,4,2.4,34.3,346,21.5,"WGS84",49.1022,10.80778,"B54","8","U111","8","mineral","GERMANY"
"863","2059",25,58,17,13.6,0,1.4,28.1,183.2,12.5,"WGS84",49.11734,11.13674,"B11","8","U111","8","mineral","GERMANY"
"864","2060",38,48,14,26.3,0,2.7,37.4,257.7,21.5,"WGS84",49.10019,11.05419,"E20","8","U111","8","mineral","GERMANY"
"865","2061",36,56,8,18.7,2,2,83.7,614.5,21.1,"WGS84",49.06243,11.21759,"B16","8","U111","8","mineral","GERMANY"
"866","2062",49,45,6,19.8,48,2.1,0,264.4,24,"WGS84",49.01142,10.91563,"E20","8","U111","8","mineral","GERMANY"
"867","2063",27,68,5,19.2,0,2.2,21.6,80.6,13.6,"WGS84",48.95776,10.88776,"B32","8","U111","8","mineral","GERMANY"
